time,X,Y
2018/1/18 22:00,#EbEbFbMbMbRb#Me#EeEeRe#Rb#Me#Eb#Re#Rb#Ee#Mb#Mb#FeMeMeRe,#EbEbFbMbMbRb#EeMeRe#RbRb#EeMe#ReRe#Mb#Mb#Eb#Me#EeFeMe
2018/1/18 23:00,#EbEbFbMbMbRb#Me#EeEeRe#Rb#Me#Eb#Re#Rb#Ee#GbMb#Mb#FeGeMeMeRe,#EbEbFbMbMbRb#MeRe#GbRbRb#EeEeMe#ReRe#Mb#Ge#Mb#Eb#Me#EeFeMe
2018/1/19 00:00,#EbEbFbMbMbRb#Me#EeRe#Rb#Me#Re#Rb#Ee#Mb#Mb#FeMeMeRe,#EbFbMbMbRb#MeRe#RbRb#EeMe#ReRe#Mb#Mb#Eb#Me#EeFeMe
2018/1/19 01:00,#EbEbFbMbMbRb#Me#Ee#EeRe#Rb#Me#Eb#Re#Rb#Ee#GbMb#Mb#FeGeMeMeRe,#EbEbFbMbMbRb#EeMeRe#GbRbRb#EeMe#ReRe#Mb#Ge#Mb#Eb#Me#EeFeMe
2018/1/19 02:00,#EbEbFbMbMbRb#Me#EeEeRe#Rb#Me#Eb#Re#Rb#Ee#GbMb#Mb#FeGeMeMeRe,#EbEbFbMbMbRb#EeMeRe#GbRbRb#EeMe#ReRe#Mb#Ge#Mb#Eb#Me#EeFeMe
2018/1/19 03:00,#EbEbFbMbMbRb#Me#EeRe#Rb#Me#Re#EbRb#Ee#Ee#Mb#Mb#FeMeMeRe,#EbFbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#EbMb#EeEe#Eb#Me#EeFeMe
2018/1/19 04:00,#EbMbMbRb#Me#Fb#Re#Rb#Me#Re#Rb#Fe#Mb#Mb#EeMeMeRe,#EbMbMbRb#MeRe#FbRbRb#Me#ReRe#Mb#Mb#Me#EeFeMe
2018/1/19 05:00,#DbEbEbMbMbRb#Me#Ee#Re#Rb#Me#Db#Re#Rb#De#Mb#Ee#Mb#DeMeMeRe,#DbDbEbMbMbRb#DeMeRe#RbRb#Me#ReRe#Mb#Mb#Ee#Me#Eb#DeEeMe
2018/1/19 06:00,#DbMbMbRb#Me#Eb#Re#Rb#Me#Ee#Re#Rb#Cb#Mb#Mb#CeDeMeMeRe,#DbEbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Ee#CbMb#CeMe#DeMe
2018/1/19 07:00,#DbMbMbRb#Me#Eb#Re#Rb#Me#Ee#Re#Rb#Mb#Mb#DeMeMeRe,#DbMbMbRb#MeRe#RbRb#Me#Eb#ReRe#Mb#Ee#Mb#Me#DeMe
2018/1/19 08:00,#DbMbMbRb#Me#Re#Rb#Me#Eb#EeRe#Rb#Mb#Mb#DeMeMeRe,#DbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#EbMb#Ee#Me#DeMe
2018/1/19 09:00,#DbEbMbMbRb#Me#Re#Rb#Me#Cb#Re#Rb#CeEe#Mb#Mb#DeMeMeRe,#CbDbMbMbRb#CeMeRe#RbRb#Me#Eb#ReRe#Mb#Mb#Ee#Me#DeMe
2018/1/19 10:00,#DbDbEbMbMbRb#Me#DeRe#Rb#Me#Cb#Re#Rb#Ce#Mb#Mb#DeEeMeMeRe,#CbDbMbMbRb#CeMeRe#EbRbRb#Me#ReRe#Mb#Mb#Db#DeMe#DeEeMe
2018/1/19 11:00,#CbDbDbEbEbMbMbRb#Me#DeEe#Re#DbRb#DeMe#EeRe#Rb#Ce#Mb#Mb#DeMeMeRe,#CbDbMbMbRb#MeRe#DbDbEbRbRb#CeDeDeMe#ReRe#Mb#Mb#Ee#Me#Eb#DeEeMe
2018/1/19 12:00,#DbDbEbEbMbMbRb#Me#Ee#Re#Rb#DeMe#Cb#EeRe#Rb#Ce#Mb#Mb#DeMeMeRe,#CbDbDbMbMbRb#CeMeRe#EbRbRb#DeMe#ReRe#Mb#Mb#Ee#Me#Eb#DeEeMe
2018/1/19 13:00,#CbCbDbEbMbMbRb#Me#CeCe#Re#Rb#Me#Ee#Re#CbRb#Mb#Mb#CeDeMeMeRe,#CbDbMbMbRb#CeMeRe#EbRbRb#Me#ReRe#Mb#Mb#Ee#CbCb#Ce#Me#CeDeMe
2018/1/19 14:00,#BbCbDbMbMbRb#Me#BeCe#CbEb#CeRe#Rb#Me#Cb#Re#Rb#CeEe#Mb#Mb#DeMeMeRe,#BbCbCbDbMbMbRb#BeCeCeMeRe#CbRbRb#CeMe#ReRe#Mb#Eb#Mb#Me#DeEeMe
2018/1/19 15:00,#CbDbMbMbRb#Me#Re#Rb#Me#Re#EbRb#Ee#Mb#Ce#Mb#DeMeMeRe,#CbDbMbMbRb#MeRe#RbRb#Me#ReRe#EbMb#CeEe#Mb#Me#DeMe
2018/1/19 16:00,#DbDbEbEbMbMbRb#Me#Ee#Re#Rb#DeMe#Cb#EeRe#Rb#Ce#EbMb#Mb#DeEeMeMeRe,#CbDbDbMbMbRb#CeMeRe#EbEbRbRb#DeMe#ReRe#Mb#Ee#Mb#Ee#Me#Eb#DeEeMe
2018/1/19 17:00,#DbEbMbMbRb#Me#Fb#De#Re#Rb#Me#DbEb#Re#Rb#DeEe#Eb#Ee#Mb#Mb#EeFeMeMeRe,#DbDbEbEbFbMbMbRb#DeDeEeMeRe#EbRbRb#EeMe#ReRe#Mb#Fe#Mb#Me#EeMe
2018/1/19 18:00,#DbEbFbMbMbRb#Me#Eb#DeEeEe#Eb#Re#EbRb#Me#Re#Rb#Ee#Mb#Mb#EeFeMeMeRe,#EbEbFbMbMbRb#MeRe#RbRb#EeMe#EeReRe#DbEbMb#Ee#Mb#De#Eb#Me#EeFeMe
2018/1/19 19:00,#EbFbMbMbRb#Me#Ee#Re#EbRb#Me#GbGb#GeGe#Gb#GeRe#Rb#Ee#GbMb#Mb#FeGeMeMeRe,#EbEbFbMbMbRb#MeRe#GbRbRb#EeEeMe#ReRe#GbMb#Ge#Ge#GbMb#Ge#Gb#Ge#Me#FeMe
2018/1/19 20:00,#EbEbFbMbMbRb#Me#Re#Rb#EeMe#Db#Eb#Re#Rb#DeEeEe#Eb#Ee#GbMb#Mb#FeGeMeMeRe,#DbEbEbFbMbMbRb#DeEeMeRe#EbGbRbRb#EeEeMe#ReRe#Mb#Ge#EbMb#Me#EeFeMe
2018/1/19 21:00,#EbEbFbMbMbRb#Me#EeRe#Rb#Me#Eb#Re#Rb#Ee#Ee#FbGbMb#Fe#Mb#FeGeMeMeRe,#EbEbFbFbGbMbMbRb#FeMeRe#RbRb#EeEeMe#ReRe#Mb#EbMb#Ge#Me#EeFeMe
2018/1/19 22:00,#EbEbFbMbMbRb#Me#EeEeRe#Rb#Me#Re#Rb#GbMb#Mb#FeGeMeMeRe,#EbFbMbMbRb#MeRe#GbRbRb#EeMe#ReRe#Mb#Ge#EbMb#Me#EeFeMe
2018/1/19 23:00,#DbEbMbMbRb#Me#De#Re#FbRb#Me#Eb#Re#Rb#Ee#Ee#GbMb#Mb#FeGeMeMeRe,#EbEbFbMbMbRb#MeRe#GbRbRb#EeMe#ReRe#Mb#Ge#Mb#Me#Db#DeEeFeMe
2018/1/20 00:00,#DbEbMbMbRb#Me#De#Re#FbRb#Me#Re#Rb#Ee#GbMb#Mb#FeGeMeMeRe,#EbFbMbMbRb#MeRe#GbRbRb#Me#ReRe#Mb#Ge#Mb#Db#Me#DeEeFeMe
2018/1/20 01:00,#DbEbMbMbRb#Me#De#Re#Rb#Me#Fb#Re#EbRb#Ee#Ee#Mb#Mb#FeMeMeRe,#EbFbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#EbMb#Ee#Db#Me#DeEeFeMe
2018/1/20 02:00,#CbDbEbMbMbRb#Me#Ce#DeRe#Rb#Me#FbFb#Re#EbRb#EeFe#Mb#Ee#Mb#FeMeMeRe,#EbFbFbMbMbRb#FeMeRe#RbRb#Me#ReRe#Mb#EbMb#Ee#Db#Me#Cb#CeDeEeFeMe
2018/1/20 03:00,#CbDbEbMbMbRb#Me#Ce#DeRe#Rb#Me#Fb#FeRe#Rb#Mb#Mb#EeMeMeRe,#EbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#FbMb#Db#Fe#Me#Cb#CeDeEeMe
2018/1/20 04:00,#CbDbEbMbMbRb#Me#Ce#DeRe#Rb#Me#Re#Rb#DbMb#Mb#DeEeMeMeRe,#DbEbMbMbRb#MeRe#RbRb#Me#Db#ReRe#Mb#De#Mb#Cb#Me#CeDeEeMe
2018/1/20 05:00,#CbDbMbMbRb#Me#CeRe#Rb#Me#Re#Rb#EbMb#Mb#DeEeMeMeRe,#DbMbMbRb#MeRe#EbRbRb#Me#ReRe#Mb#Ee#Mb#Cb#Me#CeDeMe
2018/1/20 06:00,#CbDbMbMbRb#Me#Re#Rb#Me#Eb#Ee#Re#Rb#Ce#EbMb#Mb#DeEeMeMeRe,#DbEbMbMbRb#MeRe#RbRb#Me#ReRe#EbMb#Ee#Ee#Mb#Cb#Me#CeDeMe
2018/1/20 07:00,#CbDbMbMbRb#Me#Ce#Re#Rb#Me#Re#Rb#EbMb#Mb#DeEeMeMeRe,#DbMbMbRb#MeRe#EbRbRb#Me#ReRe#Mb#Ee#Mb#Cb#Ce#Me#DeMe
2018/1/20 08:00,#CbDbMbMbRb#Me#Ce#Re#Rb#Me#Re#Rb#EbMb#Mb#DeEeMeMeRe,#DbMbMbRb#MeRe#EbRbRb#Me#ReRe#Mb#Ee#Mb#Cb#Ce#Me#DeMe
2018/1/20 09:00,#DbMbMbRb#Me#Re#EbRb#Me#Re#CbRb#CeEe#Mb#Mb#DeMeMeRe,#DbMbMbRb#MeRe#RbRb#Me#ReRe#CbMb#Ce#Mb#Eb#Me#DeEeMe
2018/1/20 10:00,#CbMbMbRb#Me#Db#Re#Rb#Me#Re#Rb#Mb#Mb#CeDeMeMeRe,#CbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#DbMb#Me#CeDeMe
2018/1/20 11:00,#CbMbMbRb#Me#Re#Rb#Me#Re#Rb#DbMb#Mb#CeDeMeMeRe,#CbMbMbRb#MeRe#DbRbRb#Me#ReRe#Mb#De#Mb#Me#CeMe
2018/1/20 12:00,#CbDbMbMbRb#Me#Re#Rb#Me#De#Re#Rb#Mb#Mb#CeMeMeRe,#CbMbMbRb#MeRe#DbRbRb#Me#ReRe#Mb#Mb#De#Me#CeMe
2018/1/20 13:00,#DbEbMbMbRb#Me#Ee#Re#CbRb#Me#DeRe#Rb#Mb#Mb#CeMeMeRe,#CbDbMbMbRb#MeRe#RbRb#Me#ReRe#EbMb#Mb#Me#CeDeEeMe
2018/1/20 14:00,#EbEbFbMbMbRb#Me#Re#Rb#Me#Db#Re#Rb#DeEeFe#EbFb#EeFe#FbMb#Fe#Mb#EeMeMeRe,#DbEbEbEbFbMbMbRb#DeEeFeMeRe#FbFbRbRb#EeFeMe#ReRe#Mb#Mb#Fe#Me#EeMe
2018/1/20 15:00,#EbFbMbMbRb#Me#Eb#EeRe#Rb#Me#Eb#Re#Rb#Ee#Mb#Mb#EeFeMeMeRe,#EbFbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#EbMb#Ee#Eb#Ee#Me#EeFeMe
2018/1/20 16:00,#EbEbFbFbMbMbRb#Me#Fe#EeEeRe#Rb#Me#Eb#Re#Rb#Ee#Mb#Mb#FeMeMeRe,#EbEbFbMbMbRb#MeRe#RbRb#EeEeMe#ReRe#Mb#Mb#Eb#Me#Fb#EeFeFeMe
2018/1/20 17:00,#EbFbMbMbRb#Me#Ee#Re#Rb#Me#Eb#Re#Rb#Ee#Mb#Mb#FeMeMeRe,#EbEbFbMbMbRb#EeEeMeRe#RbRb#Me#ReRe#Mb#Mb#Me#FeMe
2018/1/20 18:00,#EbFbGbMbMbRb#Me#EeGe#Re#GbRb#GeMe#Gb#Re#Rb#Mb#Mb#FeGeMeMeRe,#EbFbGbMbMbRb#MeRe#GbRbRb#EeGeMe#ReRe#Mb#GbMb#Ge#Ge#Me#FeMe
2018/1/20 19:00,#EbFbFbGbMbMbRb#Me#Ee#FeRe#Rb#Me#Eb#Re#FbFbRb#EeFeFe#Fb#Fe#Mb#Mb#FeGeMeMeRe,#EbEbFbFbGbMbMbRb#EeEeFeMeRe#RbRb#Me#ReRe#FbMb#Fe#FbMb#Fe#Fb#FeMe#FeGeMe
2018/1/20 20:00,#FbFbGbMbMbRb#Me#FeRe#Rb#Me#Re#FbRb#Fe#Fe#Mb#Mb#GeMeMeRe,#FbGbMbMbRb#MeRe#RbRb#FeMe#ReRe#FbMb#Fe#Mb#Me#Fb#FeGeMe
2018/1/20 21:00,#FbFbGbMbMbRb#Me#FeRe#Rb#Me#Re#FbRb#FeFe#Mb#Mb#GeMeMeRe,#FbGbMbMbRb#MeRe#RbRb#FeMe#ReRe#FbMb#Fe#Mb#Fb#Me#FeGeMe
2018/1/20 22:00,#FbFbGbMbMbRb#Me#Re#Rb#Me#Re#FbRb#Fe#FeFe#Mb#Mb#GeMeMeRe,#FbGbMbMbRb#MeRe#RbRb#FeMe#ReRe#FbMb#Fe#Mb#Fb#Me#FeGeMe
2018/1/20 23:00,#FbFbGbMbMbRb#Me#FeRe#Rb#Me#Gb#Re#Rb#Fb#FeGe#FbMb#Fe#Mb#FeGeMeMeRe,#FbFbGbGbMbMbRb#FeMeRe#FbRbRb#FeFeMe#Fb#ReRe#Mb#Mb#Ge#Ge#Me#FeMe
2018/1/21 00:00,#FbGbMbMbRb#Me#Ge#Re#Rb#Me#Gb#Ge#Re#Rb#Gb#Mb#Mb#FeGeMeMeRe,#FbGbMbMbRb#MeRe#RbRb#Me#ReRe#GbMb#Ge#GbMb#Ge#Ge#Me#FeMe
2018/1/21 01:00,#EbFbGbMbMbRb#Me#EeGe#Re#Rb#Me#Re#Rb#GbMb#Mb#FeGeMeMeRe,#FbMbMbRb#MeRe#GbRbRb#Me#ReRe#Mb#Ge#Mb#Gb#Ge#Me#Eb#EeFeMe
2018/1/21 02:00,#EbFbGbMbMbRb#Me#EeGe#Re#Rb#Me#Eb#Re#EbRb#Ee#GbMb#Mb#EeFeGeMeMeRe,#EbFbMbMbRb#EeMeRe#GbRbRb#Me#ReRe#Mb#Ge#EbMb#Gb#Ge#Me#Eb#EeEeFeMe
2018/1/21 03:00,#FbGbMbMbRb#Me#GeRe#Rb#Me#Eb#Re#Rb#Mb#Mb#EeFeMeMeRe,#FbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#EbMb#Gb#GeMe#EeFeMe
2018/1/21 04:00,#FbGbMbMbRb#Me#Ge#Eb#Re#Rb#Me#Re#Rb#Mb#Mb#EeFeMeMeRe,#FbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Eb#Mb#Gb#Ge#Me#EeFeMe
2018/1/21 05:00,#EbFbMbMbRb#Me#Re#EbRb#Me#Re#Rb#Ee#Mb#Mb#EeFeMeMeRe,#EbFbMbMbRb#MeRe#RbRb#EeMe#ReRe#Mb#Eb#Mb#FeMe#EeMe
2018/1/21 06:00,#EbFbMbMbRb#Me#Re#Rb#Me#Fe#Re#FbRb#Fe#Fb#Fe#FbMb#Fe#Mb#EeMeMeRe,#EbFbFbMbMbRb#FeMeRe#FbRbRb#FeMe#Fb#FeReRe#Mb#Mb#Fe#Me#EeMe
2018/1/21 07:00,#EbFbMbMbRb#Me#FeRe#Rb#Me#Re#Rb#Mb#Mb#EeMeMeRe,#EbFbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Fe#Mb#Me#EeMe
2018/1/21 08:00,#EbFbFbMbMbRb#Me#Fe#FeRe#Rb#Me#Fb#Fe#Re#Rb#Mb#Mb#EeMeMeRe,#EbFbMbMbRb#MeRe#RbRb#FeMe#ReRe#FbFbMb#Fe#Mb#Fe#Me#EeMe
2018/1/21 09:00,#EbFbMbMbRb#Me#FeRe#Rb#Me#Re#DbRb#Mb#Mb#DeEeMeMeRe,#EbFbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Fe#DbMb#Me#DeEeMe
2018/1/21 10:00,#DbEbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#DeEeMeMeRe,#EbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#DbMb#Ee#Me#DeMe
2018/1/21 11:00,#DbMbMbRb#Me#Re#Rb#Me#Cb#Re#CbRb#Ce#Mb#Mb#CeDeMeMeRe,#DbMbMbRb#MeRe#RbRb#Me#ReRe#CbMb#Ce#CbMb#Me#CeDeMe
2018/1/21 12:00,#CbDbMbMbRb#Me#De#Re#Rb#Me#Db#Re#Rb#Mb#Mb#CeDeMeMeRe,#CbDbMbMbRb#MeRe#RbRb#Me#ReRe#DbMb#De#Mb#De#Me#CeMe
2018/1/21 13:00,#DbMbMbRb#Me#Re#Rb#Me#Re#CbRb#Ce#Mb#Mb#DeMeMeRe,#DbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#CbMb#Ce#Me#DeMe
2018/1/21 14:00,#DbEbMbMbRb#Me#Re#FbRb#Me#Fe#EeRe#Rb#EbMb#Mb#DeEeMeMeRe,#DbEbMbMbRb#MeRe#EbFbRbRb#Me#FeReRe#Mb#Ee#Mb#Ee#Me#DeMe
2018/1/21 15:00,#FbGbMbMbRb#Me#Ge#Eb#Re#EbRb#Me#Re#Rb#Ee#FbMb#Mb#EeFeFeMeMeRe,#EbFbFbMbMbRb#MeRe#RbRb#Me#ReRe#GbMb#Fe#Mb#Ge#Eb#EeMe#EeFeMe
2018/1/21 16:00,#FbGbMbMbRb#Me#FeRe#Rb#Me#Fb#Re#FbRb#Fe#Mb#Mb#FeGeMeMeRe,#FbGbMbMbRb#FeMeRe#RbRb#Me#ReRe#Mb#FbMb#Fb#FeFe#Me#GeMe
2018/1/21 17:00,#GbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#GeMeMeRe,#GbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#GeMe
2018/1/21 18:00,#FbGbMbMbRb#Me#Fe#Re#Rb#Me#Re#Rb#Mb#Mb#GeMeMeRe,#GbMbMbRb#MeRe#RbRb#Me#ReRe#FbMb#Mb#Fe#Me#GeMe
2018/1/21 19:00,#FbGbMbMbRb#Me#Fe#Re#Rb#Me#Fb#Re#Rb#Fe#Mb#Mb#GeMeMeRe,#FbGbMbMbRb#FeMeRe#RbRb#Me#ReRe#FbMb#Mb#Fe#Me#GeMe
2018/1/21 20:00,#GbMbMbRb#Me#Re#Rb#Me#Fb#Re#Rb#Fe#Mb#Mb#GeMeMeRe,#FbGbMbMbRb#FeMeRe#RbRb#Me#ReRe#Mb#Mb#Me#GeMe
2018/1/21 21:00,#GbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#GeMeMeRe,#GbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#GeMe
2018/1/21 22:00,#FbGbMbMbRb#Me#Fe#Re#Rb#Me#Re#Rb#Mb#Mb#GeMeMeRe,#GbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#Fb#FeGeMe
2018/1/21 23:00,#FbGbMbMbRb#Me#Fe#Re#Rb#Me#Re#Rb#Mb#Mb#GeMeMeRe,#GbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#Fb#FeGeMe
2018/1/22 00:00,#FbGbMbMbRb#Me#Fe#Re#Rb#Me#Re#Rb#Mb#Mb#GeMeMeRe,#GbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#Fb#FeGeMe
2018/1/22 01:00,#FbGbMbMbRb#Me#Fe#Re#Rb#Me#Re#Rb#Mb#Mb#GeMeMeRe,#GbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#Fb#FeGeMe
2018/1/22 02:00,#FbGbMbMbRb#Me#Fe#Re#Rb#Me#Fb#Re#Rb#Mb#Mb#FeGeMeMeRe,#GbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#FbMb#Me#Fb#FeFeGeMe
2018/1/22 03:00,#FbGbMbMbRb#Me#Fe#Re#Rb#Me#Fb#Re#Rb#Fe#Mb#Mb#GeMeMeRe,#FbGbMbMbRb#FeMeRe#RbRb#Me#ReRe#Mb#Mb#Me#Fb#FeGeMe
2018/1/22 04:00,#FbGbMbMbRb#Me#Re#Rb#Me#GeRe#Rb#DbEbEbMb#Ee#EbMb#DeEeEeFeMeMeRe,#EbFbGbMbMbRb#EeMeRe#DbEbRbRb#EeMe#ReRe#Mb#Eb#De#Mb#Ee#Ge#Me#FeMe
2018/1/22 05:00,#FbGbMbMbRb#Me#Ge#Re#EbRb#Me#Gb#Fe#FbFb#FeFeGeRe#DbRb#Mb#Mb#DeEeMeMeRe,#DbEbFbMbMbRb#MeRe#RbRb#Me#ReRe#GbMb#Fb#Fe#Mb#De#FbGb#FeGe#Ge#Me#EeFeMe
2018/1/22 06:00,#CbDbEbMbMbRb#Me#Ce#Re#Rb#Me#Eb#Re#Rb#EeEe#Mb#Mb#DeMeMeRe,#CbDbEbMbMbRb#CeEeMeRe#RbRb#Me#Eb#ReRe#Mb#Mb#Me#DeEeMe
2018/1/22 07:00,#CbDbMbMbRb#Me#Ce#Re#Rb#Me#Re#Rb#Mb#Mb#DeMeMeRe,#DbMbMbRb#MeRe#RbRb#Me#ReRe#CbMb#Mb#Ce#Me#DeMe
2018/1/22 08:00,#BbCbCbDbMbMbRb#Me#CeDe#Re#Rb#Me#Db#Re#Rb#De#DbMb#Mb#BeCeDeMeMeRe,#CbDbMbMbRb#DeMeRe#DbRbRb#Me#ReRe#BbDbMb#De#Mb#De#CeMe#Cb#BeCeMe
2018/1/22 09:00,#BbCbMbMbRb#Me#Re#Rb#Me#Re#Rb#BbCb#BeCe#BbMb#Be#Mb#BeCeMeMeRe,#BbCbCbMbMbRb#BeMeRe#BbRbRb#BeMe#Bb#ReRe#Mb#Mb#Ce#Ce#Me#BeMe
2018/1/22 10:00,#BbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#BeMeMeRe,#BbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#BeMe
2018/1/22 11:00,#AbBbMbMbRb#Me#AeRe#Rb#Me#Re#AbRb#Ae#Mb#Mb#BeMeMeRe,#AbBbMbMbRb#MeRe#RbRb#AeMe#ReRe#AbMb#Ae#Mb#Me#BeMe
2018/1/22 12:00,#AbMbMbRb#Me#Re#BbRb#Me#Bb#BeBe#Bb#Re#Rb#Mb#Mb#AeBeMeMeRe,#AbBbMbMbRb#MeRe#BbRbRb#Me#BeReRe#Mb#Mb#Be#Bb#Be#Me#AeMe
2018/1/22 13:00,#AbMbMbRb#Me#Re#Rb#Me#Bb#Be#Bb#Re#Rb#Mb#Mb#AeBeMeMeRe,#AbMbMbRb#MeRe#BbRbRb#Me#ReRe#Mb#Mb#Bb#Be#Be#Me#AeMe
2018/1/22 14:00,#AbMbMbRb#Me#Re#Rb#Me#Bb#Re#BbRb#BeBe#BbMb#Mb#AeBeMeMeRe,#AbMbMbRb#MeRe#BbRbRb#Me#ReRe#BbMb#Be#Be#BbMb#Be#Me#AeMe
2018/1/22 15:00,#AbBbMbMbRb#Me#Be#Re#Rb#Me#Re#BbRb#Be#BbMb#Mb#AeBeMeMeRe,#AbMbMbRb#MeRe#BbRbRb#Me#ReRe#BbMb#Be#BbMb#BeBe#Me#AeMe
2018/1/22 16:00,#CbDbDbMbMbRb#Me#De#BbCb#CeDeRe#Rb#Me#Bb#Re#Rb#Ce#AbCb#BeCe#CbMb#Ce#Mb#AeBeMeMeRe,#BbBbCbCbMbMbRb#CeMeRe#AbCbDbRbRb#BeCeMe#ReRe#Mb#De#Mb#AeCeMe#CbDb#BeCeDeMe
2018/1/22 17:00,#EbEbFbFbMbMbRb#Me#Fe#Re#DbRb#Me#Re#DbRb#DeDe#Ee#Mb#Mb#EeFeMeMeRe,#EbFbMbMbRb#MeRe#EbRbRb#EeMe#ReRe#Mb#DbMb#DeFe#Db#Fb#Me#DeEeFeMe
2018/1/22 18:00,#FbMbMbRb#Me#Re#Rb#Me#GbGb#GeGe#Gb#GeRe#Rb#GbMb#Mb#FeGeMeMeRe,#FbGbMbMbRb#MeRe#RbRb#Me#Gb#ReRe#Mb#Ge#Ge#GbMb#Ge#Gb#Ge#Me#FeMe
2018/1/22 19:00,#FbMbMbRb#Me#Re#Rb#Me#GbGb#Ge#GeRe#Rb#GbMb#Mb#FeGeMeMeRe,#FbGbMbMbRb#MeRe#RbRb#Me#ReRe#GbMb#Ge#GbMb#Ge#Ge#Me#FeMe
2018/1/22 20:00,#FbGbMbMbRb#Me#Gb#Ge#Re#Rb#Me#Re#Rb#Ge#Gb#Mb#Mb#FeGeMeMeRe,#FbGbMbMbRb#MeRe#GbRbRb#Me#ReRe#Mb#Mb#Ge#Gb#Ge#Ge#Me#FeMe
2018/1/22 21:00,#FbFbGbMbMbRb#Me#Fe#FeRe#Rb#Me#Fb#Fb#Re#Rb#Fe#Mb#Mb#FeGeMeMeRe,#FbFbGbMbMbRb#FeMeRe#RbRb#FeMe#ReRe#FbMb#FbMb#Me#FeFeGeMe
2018/1/22 22:00,#FbFbGbMbMbRb#Me#Fe#FeRe#Rb#Me#Fb#Re#Rb#Fe#Mb#Mb#GeMeMeRe,#FbFbGbMbMbRb#MeRe#RbRb#FeFeMe#ReRe#FbMb#Mb#Me#FeGeMe
2018/1/22 23:00,#FbMbMbRb#Me#Gb#Re#Rb#Me#Re#Rb#Fe#Mb#Mb#GeMeMeRe,#FbGbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#FeGeMe
2018/1/23 00:00,#FbMbMbRb#Me#Re#GbRb#FeMe#Fb#Re#FbRb#Mb#Fe#Mb#FeGeMeMeRe,#FbFbGbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Fe#FbMb#Me#FeFeGeMe
2018/1/23 01:00,#FbMbMbRb#Me#Re#Rb#Me#Gb#Ge#Re#Rb#Gb#Mb#Mb#FeGeMeMeRe,#FbGbMbMbRb#MeRe#RbRb#Me#ReRe#GbMb#Ge#Mb#Ge#Me#FeMe
2018/1/23 02:00,#FbMbMbRb#Me#Re#Rb#Me#Gb#Ge#Re#Rb#Gb#Mb#Mb#FeGeMeMeRe,#FbGbMbMbRb#MeRe#RbRb#Me#ReRe#GbMb#Ge#Mb#Ge#Me#FeMe
2018/1/23 03:00,#FbMbMbRb#Me#Re#Rb#Me#Gb#Ge#Re#Rb#GbMb#Mb#FeGeMeMeRe,#FbGbMbMbRb#MeRe#RbRb#Me#ReRe#GbMb#Ge#Mb#Ge#Me#FeMe
2018/1/23 04:00,#EbFbMbMbRb#Me#Ee#Re#Rb#Me#EbGb#Ge#Re#EbRb#Ee#Mb#Mb#EeFeMeMeRe,#EbFbMbMbRb#EeMeRe#RbRb#Me#ReRe#GbMb#Ge#Mb#Eb#Me#Eb#EeEeFeMe
2018/1/23 05:00,#EbFbMbMbRb#Me#EeRe#Rb#Me#Eb#Eb#Re#CbDbRb#EeFe#Db#De#DbMb#Mb#CeDeDeEeMeMeRe,#DbEbFbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#DbMb#De#CbEb#Ee#Eb#DeEeMe#Db#CeDeEeFeMe
2018/1/23 06:00,#EbFbMbMbRb#Me#Re#EbRb#Me#Fe#DbDb#Re#CbRb#EeEe#De#Mb#Mb#CeDeMeMeRe,#DbEbFbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Ee#Eb#CbMb#Db#De#FeMe#CeDeEeMe
2018/1/23 07:00,#EbFbMbMbRb#Me#Eb#Re#Rb#FeMe#Db#EeRe#CbRb#Ee#Db#De#Mb#Mb#CeDeMeMeRe,#DbEbFbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#CbMb#EeFe#DbEb#De#Me#CeDeEeMe
